@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0,8,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.117647,0,?,0,?,0,?,?,TVChannel__Ridge,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.117647,0,?,0,?,0,?,?,TVChannel__Sea,+
0.474074,10,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.066667,0,?,0,?,0,?,?,TVChannel__Spacecraft,+
0.412037,8,0,1,?,?,?,?,?,?,?,?,0,0.625,0.133333,0,?,0.009136,?,1,?,?,TVCompany__Beverage,+
0.417989,9,0,0,?,?,?,?,?,?,?,?,0,0.625,0.147059,0,?,0,?,0,?,?,TVCompany__Dataset,+
0.425926,11,0,0,?,?,?,?,?,?,?,?,0,0.75,0.117647,0,?,0,?,0,?,?,TVCompany__LocalCapital,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,TVCompany__Planet,+
0.417989,8,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,TVCompany__Plateau,+
0.389978,10,0.466667,0,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,?,?,TVCompany__PublishingCompany,-
0,20,0,1,?,?,?,?,?,?,?,?,0,0.125,0.142857,0,?,0,?,0,?,?,Team__CommercialOrganization,-
0,8,0,1,0.396531,0.197174,2.302585,131,0.653478,0.25,7.019133,0.823529,0,0.125,0.15,0,?,0,?,0,?,?,Team__Division,-
0,5,0,1,0.171403,0.218501,2.302585,159,0.556378,0.25,2.869944,0.727273,1,0.25,0.111111,0.029412,?,0,?,0,?,?,Team__Group,-
0.431746,13,0,1,?,?,?,?,?,?,?,?,0,0.5,0.076923,0,?,0,?,0,?,?,TelecomFacility__Article,+
0.525,12,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,TelecomFacility__Festival,+
0.502645,8,0,1,0.075499,0.074619,1.290984,22,0.169826,0.090909,1.370741,0.5,0,0.75,0.09375,0,?,0,?,0,?,?,Telecom__Executive,+
0,7,0,1,0.048203,?,1.290984,13,?,0.090909,0.615314,0.375,0,0.625,0.125,0,?,0,?,0,?,?,Telecom__Fjord,+
0.464286,6,0,1,0.166171,0.068984,1.386294,38,0.078251,0.1,0.615314,0.4,0,0.5625,0.125,0,?,0,?,0,?,?,Telecom__Lake,+
0.559524,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,?,?,Telecom__MediaCompany,-
0,7,0,1,0.044072,0.075715,1.386294,21,0.273943,0.1,2.491596,0.571429,0,0.625,0.125,0,?,0,?,0,?,?,Telecom__Pipeline,+
0.605714,5,0.125,1,0.079591,0.067876,1.203973,22,?,0.083333,?,0.266667,0,0.5625,0.032258,0,?,0,?,0,?,?,Telecom__Topic,+
0.417989,8,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,Telecom__WaterBank,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.5,0.047619,0,?,0,?,0,?,?,TemporalAbstraction__Article,+
0.277778,15,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,TheatrePerformance__Continent,+
0.741402,5,0.578947,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,TheatrePerformance__OperaPerformance,-
0.41164,16,0,0,?,?,?,?,?,?,?,?,0,0.625,0.071429,0,?,0,?,0,?,?,TheatrePerformance__PoliticalParty,+
0.5625,13,0.133333,0,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,?,?,TheatrePerformance__TimeZone,+
0.541667,10,0,1,?,?,?,?,?,?,?,?,0,0.25,0.0625,0,?,0,?,0,?,?,TimeInterval__Employee,+
0.467094,12,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,TimeInterval__MountainRange,+
0.516667,11,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.066667,0,?,0,?,0,?,?,TimeInterval__SoccerClub,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.083333,0,?,0,?,0,?,?,TimeZone__Brand,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,TimeZone__Manager,+
0.394841,19,0,0,?,?,?,?,?,?,?,?,0,0.5,0.037037,0,?,0,?,0,?,?,TimeZone__ReligiousOrganization,+
0.721429,5,0.105263,1,?,?,?,?,?,?,?,?,0,0.625,0.034483,0,?,0,?,0,?,?,TimeZone__Telecom,+
0,8,0,1,?,?,?,?,?,?,?,?,0,?,0.035714,0,?,0,?,0,?,?,TimeZone__University,+
0.439216,15,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.066667,0,?,0,?,0,?,?,Tournament__AlcoholicBeverage,+
0.3,9,0,1,?,?,?,?,?,?,?,?,0,0.75,0.066667,0,?,0,?,0,?,?,Tournament__NewsAgency,+
0,7,0.086957,1,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,Tournament__SportGame,-
0,5,0,1,0.146418,0.059221,1.89712,123,0.071613,0.166667,3.94082,0.736842,0,0.3125,0.1,0,?,0,?,0,?,?,Tower__Bay,+
0,6,0,1,0.286322,0.051317,1.742969,76,0.073971,0.142857,1.370741,0.526316,0,0.3125,0.1,0,?,0,?,0,?,?,Tower__Galaxy,+
0.55,6,0,1,0.293837,0.098843,2.590267,210,0.4379,0.333333,3.94082,0.875,0,0.1875,0.1,0,?,0,?,0,?,?,Tower__Monument,-
0.533333,8,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,Tower__SportEvent,+
0,6,0,0,?,?,?,?,?,?,?,?,0,?,0.2,0,?,0,?,0,?,?,Trusted__Season,+
0.455556,6,0,1,0.056495,?,1.491655,4,?,0.111111,1.169783,0.5,0,0.5625,0.111111,0,?,0.003311,?,1,?,?,Tundra__Album,+
0,6,0,1,0.142473,?,1.609438,12,?,0.125,0.615314,0.461538,0,0.4375,0.111111,0,?,0,?,0,?,?,Tundra__Drug,+
0.430556,7,0,1,0.101144,?,1.290984,8,?,0.090909,?,0.285714,0,0.5,0.142857,0,?,0,?,0,?,?,Tundra__Festival,+
0,7,0,1,0.09009,0.05828,1.609438,41,0.225058,0.125,2.491596,0.631579,0,0.125,0.095238,0,?,0,?,0,0.25,?,Tunnel__Airport,+
0.373016,6,0,1,0.082049,0.067952,1.89712,52,0.25296,0.166667,2.491596,0.705882,0,0.5625,0.076923,0,?,0,?,0,?,?,Tunnel__Article,+
0.436508,7,0,1,0.12144,0.069376,1.386294,45,?,0.1,?,0.307692,0,0.5,0.086957,0,?,0,?,0,?,?,Tunnel__Message,+
0,7,0,1,0.101643,0.095588,1.89712,33,0.504902,0.166667,5.334346,0.736842,0,0.125,0.1,0,?,0,?,0,?,?,Tunnel__Roadway,-
0.422222,9,0,1,0.084461,?,1.491655,70,?,0.111111,2.491596,0.6,0,0.375,0.117647,0,?,0,?,0,?,?,Tunnel__Spacecraft,+
0.510256,12,0.074074,1,?,?,?,?,?,?,?,?,0,0.5,0.121212,0,?,0,?,0,?,?,UrbanDistrict__Government,+
0.406433,17,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Valley__BiogeographicRegion,-
0.611111,4,0,1,0.171626,0.169258,2.302585,109,0.675038,0.25,6.136444,0.769231,0,0.125,0.1,0,?,0,?,0,?,?,Valley__Cave,+
0.527778,7,0,1,0.080236,0.067514,1.491655,77,0.136407,0.111111,1.169783,0.5,0,0.4375,0.111111,0,?,0,0,0,?,?,Valley__Magazine,+
0.344444,9,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.117647,0,?,0,?,0,?,?,Valley__MediaBrand,+
0.511111,9,0,1,0.11724,?,1.386294,95,?,0.1,1.169783,0.470588,0,0.3125,0.117647,0,?,0,?,0,?,?,Valley__Spacecraft,+
0.436508,7,0,1,0.099011,0.078494,2.302585,68,0.140933,0.25,1.169783,0.727273,0,0.3125,0.117647,0,?,0,?,0,?,?,Vehicle__Forest,+
0.470238,15,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.1,0,?,0,?,0,?,?,Vehicle__InsuranceCompany,+
0.428571,7,0,1,0.140983,0.161315,1.89712,69,0.445634,0.166667,3.447032,0.705882,0,0.125,0.0625,0,?,0.018654,?,0,?,?,Vehicle__Product,-
0.442002,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.1,0,?,0,?,0,?,?,Vehicle__PublicCompany,+
0.502645,8,0,1,0.148112,0.095327,1.609438,75,?,0.125,?,0.363636,0,0.125,0.0625,0,?,0,?,0,?,?,Vehicle__Statement,+
0.490079,6,0,1,0.342308,0.05614,2.995732,259,0.11305,0.5,8.930852,0.933333,1,0.1875,0.1,0.2,?,0.428571,1,1,0.1875,?,Volcano__Mountain,-
0.436508,11,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0.428571,1,1,0.1875,?,Volcano__MountainSummit,-
0.453704,8,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,WaterBank__Reef,-
0.448148,8,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,WaterBank__Tournament,+
0,10,0,0,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,WaterRegion__DayOfMonth,+
0.438131,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0.0625,?,0,?,0,?,?,WaterRegion__Facility,+
0.693182,8,0.26087,1,?,?,?,?,?,?,?,?,1,0.1875,0.1,0.161616,?,0,?,0,?,?,WaterRegion__Location,-
0,10,0,0,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,Waterfalls__Institute,+
0.57381,8,0.095238,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Waterfalls__Quarter,+
0.573849,14,0.166667,0,?,?,?,?,?,?,?,?,0,0.125,0.058824,0,?,0,?,0,?,?,WeaponModelOrSystem__AirplaneModel,-
0.374854,16,0,0,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,WeaponModelOrSystem__SoccerClub,+
0.607143,4,0.315789,1,0.056751,?,0.980829,22,?,0.066667,0.778298,0.3,0,0.5,0.133333,0,?,0,?,0,?,?,WebPage__Beverage,+
0.422619,8,0,1,0.162888,?,1.12393,55,?,0.076923,0.778298,0.333333,0,0.5,0.1875,0,?,0,?,0,?,?,WebPage__Building,+
0.447619,6,0,1,0.08554,?,0.980829,35,?,0.066667,0.778298,0.285714,0,0.5,0.1875,0,?,0,?,0,?,?,WebPage__Coast,+
0.373016,7,0,1,0.057074,?,0.855666,40,?,0.058824,?,0.2,0,0.5,0.1875,0,?,0,?,0,?,?,WebPage__Harbor,+
0.779762,4,0.421053,1,0.629225,?,2.995732,503,?,0.5,?,0.956522,1,0.1875,0.066667,0.5,?,0,?,0,?,?,WebPage__HomePage,-
0.44697,10,0,1,0.078271,0.066983,1.386294,46,0.09442,0.1,0.778298,0.4,0,0.4375,0.05,0,?,0,?,0,?,?,Week__Legislation,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,Week__MountainRange,+
0,6,0,1,0.570261,0.091675,2.590267,62,0.350875,0.333333,3.760034,0.857143,0,0.125,0.076923,0,?,0,?,0,?,?,Week__Quarter,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,Week__RailroadFacility,+
0.535,4,0.153846,1,0.211697,0.078403,1.491655,74,?,0.111111,0.778298,0.428571,0,0.4375,0.057143,0,?,0,?,0,?,?,Week__Woman,+
0.511111,4,0,1,0.205213,0.08159,1.609438,185,0.091245,0.125,0.778298,0.461538,0,0.375,0.108108,0,?,0,?,0,0.1875,?,Woman__Sea,+
