@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.55,6,0,1,0.27383,0.07826,1.742969,217,0.229822,0.142857,1.906465,0.625,0,0.2,0.031429,0,?,0,?,0,?,0.00204,Saint__Criminal,-
0.436508,12,0.08,1,?,?,?,?,?,?,?,?,0,0.2,0.044776,0,?,0,?,0,?,?,HandballLeague__Airline,+
0.489177,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,?,LunarCrater__Athlete,+
0,6,0,1,0.093936,0.053076,1.491655,63,0.127025,0.111111,1.370741,0.555556,0,0.2,0.020408,0,?,0,?,0,?,0.001413,Bridge__Moss,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Newspaper__LacrosseLeague,+
0,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000936,MountainRange__FilmFestival,+
0.436508,7,0,1,0.228326,0.055878,1.290984,55,0.132838,0.090909,1.370741,0.5,0,0.2,0.055556,0,?,0,?,0,?,?,Museum__Company,+
0,6,0,1,0.25685,0.082383,1.609438,617,0.161595,0.125,1.169783,0.533333,0,0.2,0.006803,0,?,0,?,0,?,0.002233,Book__Island,+
0.436508,6,0,1,0.146279,0.057602,0.980829,38,?,0.066667,?,0.222222,0,0.2,0,0,?,0,?,0,?,?,Museum__Project,+
0.291667,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,ChemicalCompound__Activity,+
0,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0.010471,0,?,0,?,0,?,?,FormulaOneRacer__PersonFunction,+
0.470238,13,0,1,?,?,?,?,?,?,?,?,1,0.2,0.027778,0.038462,?,0,?,0,?,?,Athlete__BasketballPlayer,-
0,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0.012821,0,?,0,?,0,0.166667,?,Settlement__EducationalInstitution,+
0.453704,7,0.117647,1,0.061221,?,1.89712,30,?,0.166667,1.825838,0.736842,0,0.2,0,0,?,0,?,0,?,0.000963,Eukaryote__Name,+
0,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0.047619,0,?,0,?,0,0.222222,0.004398,BaseballLeague__HistoricBuilding,+
0.626364,8,0.08,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WrittenWork__WineRegion,+
0.488889,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002432,Artery__ResearchProject,+
0.417989,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002073,Country__GivenName,+
0.533333,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0.023923,0,?,0,?,0,?,?,TennisLeague__IceHockeyPlayer,+
0,6,0,1,0.187501,0.097695,1.609438,64,0.211251,0.125,1.370741,0.588235,0,0.2,0.031414,0,?,0.013657,0.04918,0,?,0.000805,Album__Person,+
0.472222,5,0,1,0.270821,0.07332,1.491655,742,0.082762,0.111111,0.615314,0.428571,0,0.2,0,0,?,0,?,0,?,0.000868,Island__Bone,+
0,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014388,0,?,0,?,0,?,0.001451,Continent__AustralianFootballLeague,+
0.417544,17,0.071429,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.166667,?,AnatomicalStructure__Grape,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Mammal__IceHockeyPlayer,+
0.373016,6,0,1,0.087817,0.065349,1.386294,102,0.132613,0.1,1.169783,0.470588,0,0.2,0.026936,0,?,0,?,0,0.277778,0.002264,Senator__Island,+
0.527778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013636,0,?,0,?,0,?,?,SnookerChamp__LaunchPad,+
0.540741,7,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Event__GreenAlga,+
0.644444,9,0,1,0.241973,0.075425,1.290984,102,?,0.090909,?,0.285714,0,0.2,0.025126,0,?,0,?,0,?,0.00608,Journalist__Organisation,+
0,27,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Vein__AustralianRulesFootballPlayer,+
0.416667,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014851,0,?,0,?,0,?,?,NaturalPlace__Cleric,+
0.540893,13,0.058824,0,?,?,?,?,?,?,?,?,0,0.2,0.051724,0,?,0,?,0,?,0.002317,BaseballLeague__BroadcastNetwork,+
0.388889,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Scientist__InlineHockeyLeague,+
0.395382,29,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Disease__WomensTennisAssociationTournament,+
0.566667,8,0,1,0.062331,0.055878,1.491655,36,0.132838,0.111111,1.370741,0.555556,0,0.2,0,0,?,0,?,0,?,0.001944,Fish__Lighthouse,+
0.455556,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.039474,0,?,0,?,0,?,?,PoloLeague__MilitaryUnit,+
0.495671,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Philosopher__LacrosseLeague,+
0.441667,8,0,1,0.186187,0.060962,1.290984,57,?,0.090909,?,0.285714,0,0.2,0,0,?,0,?,0,?,0.001137,Actor__Currency,+
0.456061,37,0,1,?,?,?,?,?,?,?,?,0,0.2,0.028249,0,?,0,?,0,?,?,Philosopher__NationalCollegiateAthleticAssociationAthlete,-
0.474074,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GrandPrix__WineRegion,+
0.400673,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002053,BodyOfWater__Amphibian,+
0.41453,12,0,1,?,?,?,?,?,?,?,?,1,0.2,0.028329,0.012658,?,0.001014,0.008197,1,0.166667,0.00209,MartialArtist__Person,-
0,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0.030303,0,?,0,?,0,0.222222,?,GaelicGamesPlayer__Town,+
0.455556,6,0,1,0.192298,0.056903,2.079442,420,0.172042,0.2,1.825838,0.777778,0,0.2,0,0,?,0,?,0,0.111111,0.00051,Saint__Fungus,+
0,6,0.133333,1,0.127965,?,1.386294,81,?,0.1,1.370741,0.526316,0,0.2,0.022222,0,?,0,?,0,?,?,Station__Fern,+
0,17,0.068966,1,?,?,?,?,?,?,?,?,0,0.2,0.046875,0,?,0,?,0,0.166667,0.001825,Stream__PublicTransitSystem,+
0.351852,8,0,1,0.168938,?,2.079442,122,?,0.2,1.906465,0.714286,0,0.2,0.024457,0,?,0,?,0,?,0.003264,Writer__Astronaut,-
0.527778,9,0,1,0.267117,0.117165,1.89712,172,0.352174,0.166667,2.774247,0.666667,0,0.2,0,0,?,0,0,0,?,0.002664,Language__Organisation,+
0.458333,8,0,1,0.082932,0.061722,1.386294,87,0.144721,0.1,3.443617,0.608696,0,0.2,0,0,?,0,?,0,?,0.001567,Magazine__Amphibian,+
0.519231,12,0.121212,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002122,ChemicalCompound__MusicalArtist,+
0,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0.014085,0,?,0,?,0,?,0.000529,MartialArtist__ArchitecturalStructure,+
0.465812,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025937,0,?,0,?,0,?,0.004926,SoccerManager__Cleric,-
0.47549,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00106,SpaceMission__WorldHeritageSite,+
0.470238,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.017341,0,?,0,?,0,?,0.001354,Country__BroadcastNetwork,+
0.5,10,0.1,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001492,Song__SpaceStation,+
0,10,0,1,0.074466,0.082097,2.079442,33,0.392856,0.2,3.94082,0.777778,0,0.2,0.013333,0,?,0,?,0,?,0.003387,Lighthouse__Restaurant,-
0.268421,15,0.060606,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.333333,0.001922,ProgrammingLanguage__Lighthouse,+
0.473016,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.02551,0,?,0,?,0,?,?,Website__IceHockeyPlayer,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GolfPlayer__Insect,+
0.455988,10,0,1,0.061299,0.060557,0.980829,14,?,0.066667,?,0.222222,0,0.2,0,0,?,0,?,0,?,0.000011,Project__Congressman,+
0.5,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001904,SpaceMission__Planet,+
0.1,8,0.111111,1,0.128862,0.058418,1.609438,72,?,0.125,2.491596,0.631579,0,0.2,0,0,?,0,?,0,?,0.001329,Race__Restaurant,+
0,7,0,1,0.050406,?,1.742969,18,?,0.142857,1.370741,0.625,0,0.2,0,0,?,0,?,0,?,?,Station__Eukaryote,+
0.523809,7,0,1,0.13432,?,0.855666,27,?,0.058824,?,0.2,0,0.2,0,0,?,0,0.008197,0,?,0.001815,Website__Project,+
0.419312,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,BiologicalDatabase__WaterwayTunnel,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SpeedwayLeague__Book,+
0.464286,6,0,1,0.190166,0.09446,1.89712,68,0.3902,0.166667,3.387054,0.736842,0,0.2,0,0,?,0,?,0,?,0.009192,Song__Project,+
0.595238,5,0,1,0.152019,0.073451,1.290984,59,0.080971,0.090909,0.778298,0.375,0,0.2,0,0,?,0,?,0,?,0.001271,Food__Holiday,+
0.316667,8,0.090909,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,PoloLeague__Database,+
0.492064,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SoftballLeague__Rocket,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.277778,0.001899,Bird__ChemicalSubstance,+
0.518925,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001,MusicFestival__FloweringPlant,+
0.324074,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0.086957,0,?,0,?,0,?,?,GrandPrix__Election,+
0.430556,7,0,1,0.286205,0.099906,1.742969,156,0.095775,0.142857,0.615314,0.5,0,0.2,0,0,?,0,?,0,?,?,Planet__Activity,+
0.425641,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000561,SoccerManager__Grape,+
0.482323,11,0.074074,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001117,RugbyLeague__SpaceShuttle,+
0.463203,19,0.05,0,?,?,?,?,?,?,?,?,0,0.2,0.010695,0,?,0,?,0,?,?,PersonFunction__GridironFootballPlayer,+
0.531746,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.047619,0,?,0,?,0,?,?,WaterwayTunnel__Organisation,+
0,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0.024272,0,?,0,?,0,?,?,Non-ProfitOrganisation__Athlete,+
0.477273,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SportsEvent__Mollusca,+
0.416667,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0.027778,0,?,0,?,0,?,?,GreenAlga__NaturalPlace,+
0.496504,19,0.051282,0,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,0.006052,SoccerManager__CanadianFootballLeague,+
0,10,0,1,0.062338,0.086185,1.89712,56,0.247337,0.166667,1.906465,0.666667,0,0.2,0.028249,0,?,0,?,0,?,?,Athlete__OfficeHolder,-
0.382479,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003173,FilmFestival__SnookerPlayer,+
0.427579,13,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0.028329,0,?,0,?,0,?,0.003799,Senator__BasketballPlayer,-
0.47619,7,0.1,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.333333,0.001922,GivenName__Airline,+
0.444444,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.028169,0,?,0,?,0,?,?,SpeedwayTeam__Lake,+
0,22,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013699,0,?,0,?,0,0.166667,?,Town__MixedMartialArtsLeague,+
0.453704,8,0,1,0.198114,0.071405,1.742969,194,0.080775,0.142857,0.615314,0.5,0,0.2,0.014563,0,?,0,?,0,?,0.001392,Scientist__Lake,+
0.440171,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.016393,0,?,0,?,0,?,0.001541,ShoppingMall__ProtectedArea,+
0.404762,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.036585,0,?,0,?,0,0.166667,0.001536,BasketballTeam__Airline,+
0.583333,6,0,1,0.154837,0.057292,1.12393,90,0.135744,0.076923,1.370741,0.434783,0,0.2,0.031746,0,?,0,?,0,?,?,Magazine__Cardinal,+
0.433333,9,0.105263,1,0.073953,0.055104,1.386294,27,0.13124,0.1,1.370741,0.526316,0,0.2,0.014151,0,?,0,?,0,0.222222,0.001296,Judge__Lighthouse,+
0,12,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0.013699,0,?,0,?,0,0.277778,?,Village__AutoRacingLeague,+
0.577778,10,0.129032,0,?,?,?,?,?,?,?,?,0,0.2,0.028011,0,?,0,?,0,?,?,SoccerPlayer__ComicsCharacter,-
0.486742,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001733,Gnetophytes__AutomobileEngine,+
0,5,0.133333,1,0.121888,0.072406,1.290984,49,0.121527,0.090909,1.169783,0.444444,0,0.2,0,0,?,0,?,0,?,0.001646,Village__Game,+
0.518519,8,0,1,0.151193,0.065637,1.609438,141,0.13312,0.125,1.169783,0.533333,0,0.2,0.026667,0,?,0,?,0,?,0.00259,Bridge__Continent,+
0.40404,21,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0.000507,?,1,0.166667,0.002532,CanadianFootballLeague__Person,+
0,14,0.064516,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,TelevisionEpisode__PoloLeague,+
0.633333,7,0.090909,1,0.035657,0.057734,1.386294,20,0.136648,0.1,1.370741,0.526316,0,0.2,0.022727,0,?,0,?,0,?,0.002541,Restaurant__Wrestler,+
0,18,0.133333,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MotorcycleRacingLeague__Race,+
0.436275,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001415,Film__WorldHeritageSite,+
0.55,3,0.166667,1,0.195846,0.087405,1.89712,158,0.194692,0.166667,1.779597,0.545455,0,0.2,0,0,?,0,0,0,?,0.00125,Film__Food,+
0.610833,15,0.066667,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001382,Building__BiologicalDatabase,+
0.539683,6,0,1,0.097589,0.066694,1.203973,18,0.231191,0.083333,2.254436,0.47619,0,0.2,0,0,?,0,?,0,?,?,Single__Musical,+
0.376984,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.01105,0,?,0,?,0,?,?,PersonFunction__OfficeHolder,+
0,8,0.4,0,?,?,?,?,?,?,?,?,0,0.2,0.058824,0,?,0,?,0,?,?,VolleyballLeague__GolfLeague,+
0.406046,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,TelevisionEpisode__Activity,+
0.577778,4,0,1,0.061736,0.057217,1.290984,29,0.065781,0.090909,1.370741,0.5,0,0.2,0,0,?,0,?,0,?,0.002367,Artery__Boxer,+
0,8,0,1,0.111839,0.078363,1.491655,87,0.108718,0.111111,3.167137,0.555556,0,0.2,0,0,?,0,?,0,?,0.001037,Disease__Election,+
0,7,0,1,0.060784,0.060026,1.386294,28,0.141306,0.1,1.370741,0.526316,0,0.2,0.03125,0,?,0,?,0,?,0.001928,Monarch__Album,+
0.472222,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0.051724,0,?,0,?,0,?,?,VideogamesLeague__BroadcastNetwork,+
0,22,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.0009,Vein__AustralianFootballLeague,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0.012931,0,?,0,?,0,?,?,Lake__GolfPlayer,+
0.602694,9,0.083333,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003828,RailwayLine__LegalCase,+
0.472222,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,TennisLeague__Governor,+
0,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0.038328,0,?,0,?,0,?,0.001734,AdministrativeRegion__Saint,+
0.510256,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.277778,?,PoloLeague__OlympicResult,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013699,0,?,0,?,0,?,?,Town__LacrosseLeague,+
0.265568,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.023041,0,?,0,?,0,?,?,ComicsCreator__HandballLeague,+
0.393519,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.005531,MemberOfParliament__Election,+
0,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MixedMartialArtsEvent__Cycad,+
0,9,0.105263,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002147,Game__RugbyLeague,+
0.415152,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013636,0,?,0,?,0,?,?,Hotel__AmericanFootballPlayer,+
0,9,0,1,0.303986,0.075805,1.290984,365,0.17206,0.090909,1.370741,0.5,0,0.2,0.036458,0,?,0,?,0,?,0.001392,Book__President,+
0.525714,12,0.076923,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001071,PlayboyPlaymate__Project,+
0,10,0,1,0.073595,0.052674,1.049822,39,?,0.071429,?,0.235294,0,0.2,0.02439,0,?,0,?,0,?,0.001709,Legislature__Cleric,+
0.552381,12,0.142857,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Convention__MilitaryPerson,+
0.418519,16,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Grape__InlineHockeyLeague,+
0,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.013158,0,?,0,?,0,?,0.00052,PopulatedPlace__RecordLabel,+
0.444398,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,YearInSpaceflight__AdministrativeRegion,+
0,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.01007,MusicGenre__BroadcastNetwork,+
0.455026,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.048387,0,?,0,?,0,0.388889,?,SoftballLeague__LaunchPad,+
0.422222,9,0,1,0.313078,0.09218,1.12393,374,0.201731,0.076923,1.370741,0.454545,0,0.2,0,0,?,0,?,0,?,0.000444,Automobile__Writer,+
0.549784,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MilitaryPerson__Gnetophytes,+
0,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.222222,0.001541,PoliticalParty__Archaea,+
0.391204,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MilitaryConflict__LaunchPad,+
0.532977,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WrittenWork__FieldHockeyLeague,+
0.551587,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001302,Archaea__SpaceStation,+
0,5,0,1,0.1162,0.063021,1.742969,136,0.071973,0.142857,0.615314,0.5,0,0.2,0.018519,0,?,0,?,0,?,0.004737,Cave__Stream,+
0.694167,6,0.190476,1,0.173085,0.071158,1.203973,56,0.163235,0.083333,1.370741,0.47619,0,0.2,0,0,?,0,0,0,?,0.001274,Architect__Aircraft,+
0.430556,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Criminal__TennisLeague,+
0.420833,14,0.08,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Judge__BasketballLeague,+
0.412037,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.004209,Scientist__ClubMoss,+
0.539683,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0.285714,0,?,0,?,0,?,?,FilmFestival__MixedMartialArtsEvent,+
0.463675,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0.013514,0,?,0,?,0,?,?,NascarDriver__RailwayTunnel,+
0.421212,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0.045455,0,?,0,?,0,?,?,MixedMartialArtsLeague__CanadianFootballTeam,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014085,0,?,0,?,0,0.277778,0.001245,ShoppingMall__Monarch,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,LacrosseLeague__Vein,+
0.436508,7,0,1,0.093923,?,1.491655,23,?,0.111111,3.891991,0.6,0,0.2,0.029703,0,?,0,0,0,0.111111,0.001302,Airline__School,+
0.431818,20,0.066667,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00201,Game__CanadianFootballLeague,+
0.458874,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0.038961,0,?,0,?,0,0.166667,0.000619,Airline__EducationalInstitution,+
0.45715,25,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,YearInSpaceflight__AustralianRulesFootballPlayer,+
0,4,0,1,0.196247,0.23552,2.079442,140,0.735124,0.2,5.891948,0.75,0,0.2,0,0,?,0,?,0,?,0.000663,Film__Race,+
0.1,13,0.0625,0,?,?,?,?,?,?,?,?,0,0.2,0.015,0,?,0,?,0,?,0.002803,PlayboyPlaymate__ProtectedArea,+
0,21,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025126,0,?,0,?,0,?,?,Non-ProfitOrganisation__Judge,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001756,Conifer__AutomobileEngine,+
0.558824,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.333333,0.001454,Mammal__ChemicalSubstance,+
0.418651,13,0,1,0.203758,?,1.049822,96,?,0.071429,?,0.235294,0,0.2,0.014354,0,?,0,?,0,?,0.001671,Infrastructure__Criminal,+
0.527778,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001589,GivenName__OfficeHolder,+
0.46645,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,PopulatedPlace__SportsEvent,+
0,10,0,1,?,?,?,?,?,?,?,?,1,0.2,0.285714,0.055556,?,0,?,0,?,?,FilmFestival__Event,-
0.397222,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025381,0,?,0,?,0,?,0.001922,PeriodicalLiterature__Wrestler,+
0.431818,21,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Ship__AmericanFootballPlayer,+
0.529762,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.033333,0,?,0,?,0,?,?,Cardinal__PoliticalParty,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SnookerWorldRanking__Musical,+
0.447619,6,0,1,?,?,?,?,?,?,?,?,0,0.2,0.015,0,?,0,?,0,?,0.001154,SkiArea__Judge,+
0.505,7,0.111111,1,0.137883,0.051075,1.386294,109,0.106738,0.1,1.169783,0.470588,0,0.2,0,0,?,0,?,0,?,0.003271,Cave__Crustacean,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Holiday__FieldHockeyLeague,+
0.438889,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.026738,0,?,0,?,0,?,?,ChristianBishop__Work,+
0.486111,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000827,GovernmentAgency__Colour,+
0.430159,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002325,TelevisionShow__ResearchProject,+
0,7,0,1,0.144251,0.108746,1.491655,60,0.351451,0.111111,2.491596,0.6,0,0.2,0,0,?,0,?,0,?,0.001524,Hospital__Weapon,+
0.57,10,0.095238,1,?,?,?,?,?,?,?,?,0,0.2,0.025316,0,?,0,?,0,?,0.001304,River__RadioStation,+
0.485897,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0.025126,0,?,0,?,0,?,0.001825,PrimeMinister__TradeUnion,+
0.462963,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014388,0,?,0,?,0,?,?,Continent__SoccerLeague,+
0.511905,6,0,1,0.242319,0.073846,1.609438,95,0.075124,0.125,0.615314,0.461538,0,0.2,0,0,?,0,?,0,?,?,Stadium__Activity,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,LacrosseLeague__Film,+
0.388889,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0.071429,0,?,0,?,0,?,0.003527,SportsTeam__ResearchProject,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,PoloLeague__Criminal,+
0.472222,6,0,1,0.257924,0.08219,1.742969,313,0.161277,0.142857,1.906465,0.636364,0,0.2,0,0,?,0.015748,0,0,0.111111,0.001664,Insect__Town,+
0.611656,13,0.060606,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000946,SpaceShuttle__ChemicalSubstance,+
0,9,0,1,0.096107,0.059383,1.203973,34,?,0.083333,?,0.266667,0,0.2,0,0,?,0,?,0,?,0.006029,Election__Journalist,+
0.633333,4,0.153846,1,0.130077,0.154285,2.590267,85,0.675952,0.333333,6.760119,0.888889,0,0.2,0.083333,0,?,0.473684,1,0,?,0.003855,Album__Film,+
